id,order_id,kind,status,created_at,amount,currency,gateway,processed_at,payment_method_type
8001609,5001609,sale,success,2026-05-22T14:15:00+00:00,110.08,USD,paypal,2026-05-22T14:15:00+00:00,paypal
8001610,5001610,sale,success,2026-05-22T16:52:00+00:00,314.4,USD,paypal,2026-05-22T16:52:00+00:00,paypal
8001611,5001611,sale,success,2026-05-22T06:43:00+00:00,68.28,USD,shopify_payments,2026-05-22T06:43:00+00:00,credit_card
8001612,5001612,sale,success,2026-05-22T01:24:00+00:00,1106.65,USD,paypal,2026-05-22T01:24:00+00:00,paypal
8001613,5001613,sale,success,2026-05-23T04:22:00+00:00,219.24,USD,stripe,2026-05-23T04:22:00+00:00,credit_card
8001614,5001614,sale,success,2026-05-23T12:06:00+00:00,768.19,USD,shopify_payments,2026-05-23T12:06:00+00:00,credit_card
8001615,5001615,sale,success,2026-05-23T06:16:00+00:00,993.17,USD,paypal,2026-05-23T06:16:00+00:00,paypal
8001616,5001616,sale,success,2026-05-23T21:02:00+00:00,280.07,USD,shopify_payments,2026-05-23T21:02:00+00:00,credit_card
8001617,5001617,sale,success,2026-05-23T02:23:00+00:00,495.25,USD,shopify_payments,2026-05-23T02:23:00+00:00,credit_card
8001618,5001618,sale,success,2026-05-23T06:39:00+00:00,74.56,USD,shopify_payments,2026-05-23T06:39:00+00:00,credit_card
8001619,5001619,sale,success,2026-05-23T12:56:00+00:00,505.83,USD,stripe,2026-05-23T12:56:00+00:00,credit_card
8001620,5001620,sale,success,2026-05-23T07:06:00+00:00,224.05,USD,paypal,2026-05-23T07:06:00+00:00,paypal
8001621,5001621,sale,success,2026-05-23T11:22:00+00:00,318.75,USD,shopify_payments,2026-05-23T11:22:00+00:00,credit_card
8001622,5001622,sale,success,2026-05-23T13:47:00+00:00,294.13,USD,paypal,2026-05-23T13:47:00+00:00,paypal
8001623,5001623,sale,success,2026-05-23T12:27:00+00:00,920.44,USD,shopify_payments,2026-05-23T12:27:00+00:00,credit_card
8001624,5001624,sale,success,2026-05-23T10:09:00+00:00,56.04,USD,shopify_payments,2026-05-23T10:09:00+00:00,credit_card
8001625,5001625,sale,success,2026-05-23T07:32:00+00:00,658.63,USD,shopify_payments,2026-05-23T07:32:00+00:00,credit_card
8001626,5001626,sale,success,2026-05-24T16:46:00+00:00,415.27,USD,shopify_payments,2026-05-24T16:46:00+00:00,credit_card
8001627,5001627,sale,success,2026-05-24T01:50:00+00:00,112.81,USD,shopify_payments,2026-05-24T01:50:00+00:00,credit_card
8001628,5001628,sale,success,2026-05-24T03:53:00+00:00,317.24,USD,shopify_payments,2026-05-24T03:53:00+00:00,credit_card
8001629,5001629,sale,success,2026-05-24T04:31:00+00:00,622.87,USD,shopify_payments,2026-05-24T04:31:00+00:00,credit_card
8001630,5001630,sale,success,2026-05-24T06:14:00+00:00,248.42,USD,shopify_payments,2026-05-24T06:14:00+00:00,credit_card
8001631,5001631,sale,success,2026-05-24T20:42:00+00:00,125.14,USD,shopify_payments,2026-05-24T20:42:00+00:00,credit_card
8001632,5001632,sale,success,2026-05-24T03:25:00+00:00,435.78,USD,shopify_payments,2026-05-24T03:25:00+00:00,credit_card
8001633,5001633,sale,success,2026-05-24T06:50:00+00:00,888.32,USD,shopify_payments,2026-05-24T06:50:00+00:00,credit_card
8001634,5001634,sale,success,2026-05-24T22:46:00+00:00,127.13,USD,shopify_payments,2026-05-24T22:46:00+00:00,credit_card
8001635,5001635,sale,success,2026-05-24T20:30:00+00:00,231.72,USD,shopify_payments,2026-05-24T20:30:00+00:00,credit_card
8001636,5001636,sale,success,2026-05-24T00:24:00+00:00,262.84,USD,shopify_payments,2026-05-24T00:24:00+00:00,credit_card
8001637,5001637,sale,success,2026-05-24T16:22:00+00:00,288.53,USD,shopify_payments,2026-05-24T16:22:00+00:00,credit_card
8001638,5001638,sale,success,2026-05-24T01:24:00+00:00,598.21,USD,shopify_payments,2026-05-24T01:24:00+00:00,credit_card
8001639,5001639,sale,success,2026-05-24T16:24:00+00:00,391.48,USD,shopify_payments,2026-05-24T16:24:00+00:00,credit_card
8001640,5001640,sale,success,2026-05-24T05:55:00+00:00,496.58,USD,shopify_payments,2026-05-24T05:55:00+00:00,credit_card
8001641,5001641,sale,success,2026-05-24T12:52:00+00:00,53.18,USD,shopify_payments,2026-05-24T12:52:00+00:00,credit_card
8001642,5001642,sale,success,2026-05-24T00:03:00+00:00,78.18,USD,shopify_payments,2026-05-24T00:03:00+00:00,credit_card
8001643,5001643,sale,success,2026-05-24T04:12:00+00:00,278.51,USD,shopify_payments,2026-05-24T04:12:00+00:00,credit_card
8001644,5001644,sale,success,2026-05-25T22:05:00+00:00,262.38,USD,shopify_payments,2026-05-25T22:05:00+00:00,credit_card
8001645,5001645,sale,success,2026-05-25T03:09:00+00:00,540.25,USD,shopify_payments,2026-05-25T03:09:00+00:00,credit_card
8001646,5001646,sale,success,2026-05-25T04:11:00+00:00,180.79,USD,shopify_payments,2026-05-25T04:11:00+00:00,credit_card
8001647,5001647,sale,success,2026-05-25T16:49:00+00:00,270.61,USD,shopify_payments,2026-05-25T16:49:00+00:00,credit_card
8001648,5001648,sale,success,2026-05-25T05:13:00+00:00,551.36,USD,shopify_payments,2026-05-25T05:13:00+00:00,credit_card
8001649,5001649,sale,success,2026-05-25T16:30:00+00:00,694.15,USD,stripe,2026-05-25T16:30:00+00:00,credit_card
8001650,5001650,sale,success,2026-05-26T04:17:00+00:00,695.1,USD,stripe,2026-05-26T04:17:00+00:00,credit_card
8001651,5001651,sale,success,2026-05-26T11:37:00+00:00,214.01,USD,shopify_payments,2026-05-26T11:37:00+00:00,credit_card
8001652,5001652,sale,success,2026-05-26T20:32:00+00:00,95.45,USD,shopify_payments,2026-05-26T20:32:00+00:00,credit_card
8001653,5001653,sale,success,2026-05-26T03:32:00+00:00,469.78,USD,shopify_payments,2026-05-26T03:32:00+00:00,credit_card
8001654,5001654,sale,success,2026-05-26T11:58:00+00:00,128.01,USD,paypal,2026-05-26T11:58:00+00:00,paypal
8001655,5001655,sale,success,2026-05-26T14:58:00+00:00,932.38,USD,shopify_payments,2026-05-26T14:58:00+00:00,credit_card
8001656,5001656,sale,success,2026-05-26T20:26:00+00:00,991.36,USD,shopify_payments,2026-05-26T20:26:00+00:00,credit_card
8001657,5001657,sale,success,2026-05-26T11:30:00+00:00,604.82,USD,shopify_payments,2026-05-26T11:30:00+00:00,credit_card
8001658,5001658,sale,success,2026-05-26T23:15:00+00:00,18.42,USD,shopify_payments,2026-05-26T23:15:00+00:00,credit_card
8001659,5001659,sale,success,2026-05-26T16:36:00+00:00,263.05,USD,shopify_payments,2026-05-26T16:36:00+00:00,credit_card
8001660,5001660,sale,success,2026-05-27T13:07:00+00:00,604.58,USD,shopify_payments,2026-05-27T13:07:00+00:00,credit_card
8001661,5001661,sale,success,2026-05-27T06:36:00+00:00,669.06,USD,shopify_payments,2026-05-27T06:36:00+00:00,credit_card
8001662,5001662,sale,success,2026-05-27T20:19:00+00:00,135.6,USD,shopify_payments,2026-05-27T20:19:00+00:00,credit_card
8001663,5001663,sale,success,2026-05-27T04:31:00+00:00,479.56,USD,paypal,2026-05-27T04:31:00+00:00,paypal
8001664,5001664,sale,success,2026-05-27T12:05:00+00:00,213.42,USD,shopify_payments,2026-05-27T12:05:00+00:00,credit_card
8001665,5001665,sale,success,2026-05-27T06:52:00+00:00,451.95,USD,shopify_payments,2026-05-27T06:52:00+00:00,credit_card
8001666,5001666,sale,success,2026-05-27T22:43:00+00:00,58.49,USD,shopify_payments,2026-05-27T22:43:00+00:00,credit_card
8001667,5001667,sale,success,2026-05-27T08:19:00+00:00,213.08,USD,shopify_payments,2026-05-27T08:19:00+00:00,credit_card
8001668,5001668,sale,success,2026-05-27T19:48:00+00:00,560.84,USD,shopify_payments,2026-05-27T19:48:00+00:00,credit_card
8001669,5001669,sale,success,2026-05-27T00:15:00+00:00,52.64,USD,shopify_payments,2026-05-27T00:15:00+00:00,credit_card
8001670,5001670,sale,success,2026-05-28T16:31:00+00:00,313.6,USD,shopify_payments,2026-05-28T16:31:00+00:00,credit_card
8001671,5001671,sale,success,2026-05-28T02:01:00+00:00,314.61,USD,shopify_payments,2026-05-28T02:01:00+00:00,credit_card
8001672,5001672,sale,success,2026-05-28T12:38:00+00:00,155.72,USD,shopify_payments,2026-05-28T12:38:00+00:00,credit_card
8001673,5001673,sale,success,2026-05-28T10:26:00+00:00,1030.54,USD,shopify_payments,2026-05-28T10:26:00+00:00,credit_card
8001674,5001674,sale,success,2026-05-28T00:13:00+00:00,220.93,USD,paypal,2026-05-28T00:13:00+00:00,paypal
8001675,5001675,sale,success,2026-05-28T18:18:00+00:00,131.98,USD,shopify_payments,2026-05-28T18:18:00+00:00,credit_card
8001676,5001676,sale,success,2026-05-28T09:41:00+00:00,519.05,USD,paypal,2026-05-28T09:41:00+00:00,paypal
8001677,5001677,sale,success,2026-05-28T14:01:00+00:00,335.11,USD,shopify_payments,2026-05-28T14:01:00+00:00,credit_card
8001678,5001678,sale,success,2026-05-28T23:08:00+00:00,92.94,USD,shopify_payments,2026-05-28T23:08:00+00:00,credit_card
8001679,5001679,sale,success,2026-05-28T21:20:00+00:00,156.75,USD,shopify_payments,2026-05-28T21:20:00+00:00,credit_card
8001680,5001680,sale,success,2026-05-29T03:46:00+00:00,222.09,USD,shopify_payments,2026-05-29T03:46:00+00:00,credit_card
8001681,5001681,sale,success,2026-05-29T19:31:00+00:00,522.7,USD,paypal,2026-05-29T19:31:00+00:00,paypal
8001682,5001682,sale,failure,2026-05-29T10:32:00+00:00,122.65,USD,shopify_payments,2026-05-29T10:32:00+00:00,credit_card
8001683,5001683,sale,success,2026-05-29T18:05:00+00:00,194.82,USD,shopify_payments,2026-05-29T18:05:00+00:00,credit_card
8001684,5001684,sale,success,2026-05-29T12:38:00+00:00,115.32,USD,shopify_payments,2026-05-29T12:38:00+00:00,credit_card
8001685,5001685,sale,success,2026-05-29T21:10:00+00:00,970.56,USD,shopify_payments,2026-05-29T21:10:00+00:00,credit_card
8001686,5001686,sale,success,2026-05-29T23:50:00+00:00,313.1,USD,shopify_payments,2026-05-29T23:50:00+00:00,credit_card
8001687,5001687,sale,success,2026-05-29T23:17:00+00:00,57.92,USD,shopify_payments,2026-05-29T23:17:00+00:00,credit_card
8001688,5001688,sale,success,2026-05-29T22:56:00+00:00,592.68,USD,shopify_payments,2026-05-29T22:56:00+00:00,credit_card
8001689,5001689,sale,success,2026-05-29T18:43:00+00:00,168.63,USD,stripe,2026-05-29T18:43:00+00:00,credit_card
8001690,5001690,sale,success,2026-05-29T01:59:00+00:00,478.19,USD,shopify_payments,2026-05-29T01:59:00+00:00,credit_card
8001691,5001691,sale,success,2026-05-29T07:20:00+00:00,482.57,USD,stripe,2026-05-29T07:20:00+00:00,credit_card
8001692,5001692,sale,success,2026-05-29T04:58:00+00:00,316.38,USD,shopify_payments,2026-05-29T04:58:00+00:00,credit_card
8001693,5001693,sale,success,2026-05-29T12:44:00+00:00,256.74,USD,shopify_payments,2026-05-29T12:44:00+00:00,credit_card
8001694,5001694,sale,success,2026-05-30T18:49:00+00:00,102.64,USD,shopify_payments,2026-05-30T18:49:00+00:00,credit_card
8001695,5001695,sale,success,2026-05-30T08:14:00+00:00,40.61,USD,shopify_payments,2026-05-30T08:14:00+00:00,credit_card
8001696,5001696,sale,success,2026-05-30T21:30:00+00:00,450.74,USD,shopify_payments,2026-05-30T21:30:00+00:00,credit_card
8001697,5001697,sale,success,2026-05-30T09:01:00+00:00,540.79,USD,paypal,2026-05-30T09:01:00+00:00,paypal
8001698,5001698,sale,success,2026-05-30T12:25:00+00:00,648.23,USD,shopify_payments,2026-05-30T12:25:00+00:00,credit_card
8001699,5001699,sale,success,2026-05-30T12:14:00+00:00,167.81,USD,paypal,2026-05-30T12:14:00+00:00,paypal
8001700,5001700,sale,success,2026-05-30T03:45:00+00:00,459.89,USD,stripe,2026-05-30T03:45:00+00:00,credit_card
8001701,5001701,sale,success,2026-05-30T03:21:00+00:00,24.05,USD,shopify_payments,2026-05-30T03:21:00+00:00,credit_card
8001702,5001702,sale,success,2026-05-30T03:20:00+00:00,622.82,USD,shopify_payments,2026-05-30T03:20:00+00:00,credit_card
8001703,5001703,sale,success,2026-05-30T15:44:00+00:00,1169.78,USD,shopify_payments,2026-05-30T15:44:00+00:00,credit_card
8001704,5001704,sale,success,2026-05-30T19:44:00+00:00,217.35,USD,shopify_payments,2026-05-30T19:44:00+00:00,credit_card
8001705,5001705,sale,success,2026-05-30T13:44:00+00:00,240.77,USD,stripe,2026-05-30T13:44:00+00:00,credit_card
8001706,5001706,sale,success,2026-05-30T20:00:00+00:00,311.25,USD,paypal,2026-05-30T20:00:00+00:00,paypal
8001707,5001707,sale,success,2026-05-30T21:21:00+00:00,791.4,USD,shopify_payments,2026-05-30T21:21:00+00:00,credit_card
8001708,5001708,sale,success,2026-05-31T06:13:00+00:00,237.14,USD,shopify_payments,2026-05-31T06:13:00+00:00,credit_card
8001709,5001709,sale,success,2026-05-31T06:12:00+00:00,239.16,USD,paypal,2026-05-31T06:12:00+00:00,paypal
8001710,5001710,sale,success,2026-05-31T03:57:00+00:00,726.02,USD,shopify_payments,2026-05-31T03:57:00+00:00,credit_card
8001711,5001711,sale,success,2026-05-31T22:39:00+00:00,731.68,USD,shopify_payments,2026-05-31T22:39:00+00:00,credit_card
8001712,5001712,sale,success,2026-05-31T00:21:00+00:00,56.07,USD,shopify_payments,2026-05-31T00:21:00+00:00,credit_card
8001713,5001713,sale,success,2026-05-31T22:42:00+00:00,88.71,USD,paypal,2026-05-31T22:42:00+00:00,paypal
8001714,5001714,sale,success,2026-05-31T13:38:00+00:00,92.49,USD,shopify_payments,2026-05-31T13:38:00+00:00,credit_card
8001715,5001715,sale,success,2026-05-31T18:28:00+00:00,146.64,USD,shopify_payments,2026-05-31T18:28:00+00:00,credit_card
8001716,5001716,sale,success,2026-05-31T09:54:00+00:00,147.87,USD,shopify_payments,2026-05-31T09:54:00+00:00,credit_card
8001717,5001717,sale,success,2026-05-31T20:53:00+00:00,1001.83,USD,shopify_payments,2026-05-31T20:53:00+00:00,credit_card
8001718,5001718,sale,success,2026-05-31T15:31:00+00:00,431.35,USD,paypal,2026-05-31T15:31:00+00:00,paypal
8001719,5001719,sale,success,2026-05-31T01:52:00+00:00,468.01,USD,paypal,2026-05-31T01:52:00+00:00,paypal
8001720,5001720,sale,success,2026-06-01T20:37:00+00:00,428.54,USD,shopify_payments,2026-06-01T20:37:00+00:00,credit_card
8001721,5001721,sale,success,2026-06-01T13:27:00+00:00,855.37,USD,stripe,2026-06-01T13:27:00+00:00,credit_card
8001722,5001722,sale,success,2026-06-01T23:27:00+00:00,155.9,USD,shopify_payments,2026-06-01T23:27:00+00:00,credit_card
8001723,5001723,sale,success,2026-06-01T09:09:00+00:00,73.69,USD,paypal,2026-06-01T09:09:00+00:00,paypal
8001724,5001724,sale,success,2026-06-01T22:37:00+00:00,237.04,USD,paypal,2026-06-01T22:37:00+00:00,paypal
8001725,5001725,sale,success,2026-06-01T04:12:00+00:00,188.61,USD,stripe,2026-06-01T04:12:00+00:00,credit_card
8001726,5001726,sale,success,2026-06-01T04:29:00+00:00,425.65,USD,shopify_payments,2026-06-01T04:29:00+00:00,credit_card
8001727,5001727,sale,success,2026-06-01T14:48:00+00:00,1012.72,USD,shopify_payments,2026-06-01T14:48:00+00:00,credit_card
8001728,5001728,sale,success,2026-06-01T08:30:00+00:00,271.93,USD,paypal,2026-06-01T08:30:00+00:00,paypal
8001729,5001729,sale,success,2026-06-01T06:32:00+00:00,631.96,USD,shopify_payments,2026-06-01T06:32:00+00:00,credit_card
8001730,5001730,sale,success,2026-06-01T19:05:00+00:00,629.9,USD,shopify_payments,2026-06-01T19:05:00+00:00,credit_card
8001731,5001731,sale,success,2026-06-01T08:40:00+00:00,194.15,USD,paypal,2026-06-01T08:40:00+00:00,paypal
8001732,5001732,sale,success,2026-06-01T00:09:00+00:00,93.91,USD,shopify_payments,2026-06-01T00:09:00+00:00,credit_card
8001733,5001733,sale,success,2026-06-01T14:18:00+00:00,75.15,USD,paypal,2026-06-01T14:18:00+00:00,paypal
8001734,5001734,sale,success,2026-06-02T04:24:00+00:00,1067.94,USD,shopify_payments,2026-06-02T04:24:00+00:00,credit_card
8001735,5001735,sale,success,2026-06-02T20:01:00+00:00,246.85,USD,stripe,2026-06-02T20:01:00+00:00,credit_card
8001736,5001736,sale,success,2026-06-02T05:04:00+00:00,106.1,USD,shopify_payments,2026-06-02T05:04:00+00:00,credit_card
8001737,5001737,sale,success,2026-06-02T11:02:00+00:00,197.22,USD,shopify_payments,2026-06-02T11:02:00+00:00,credit_card
8001738,5001738,sale,success,2026-06-02T14:10:00+00:00,173.39,USD,shopify_payments,2026-06-02T14:10:00+00:00,credit_card
8001739,5001739,sale,success,2026-06-02T07:29:00+00:00,584.17,USD,shopify_payments,2026-06-02T07:29:00+00:00,credit_card
8001740,5001740,sale,success,2026-06-02T08:23:00+00:00,795.86,USD,shopify_payments,2026-06-02T08:23:00+00:00,credit_card
8001741,5001741,sale,success,2026-06-02T02:08:00+00:00,699.72,USD,stripe,2026-06-02T02:08:00+00:00,credit_card
8001742,5001742,sale,success,2026-06-02T12:46:00+00:00,411.48,USD,paypal,2026-06-02T12:46:00+00:00,paypal
8001743,5001743,sale,success,2026-06-02T10:29:00+00:00,170.74,USD,shopify_payments,2026-06-02T10:29:00+00:00,credit_card
8001744,5001744,sale,success,2026-06-02T10:03:00+00:00,593.91,USD,shopify_payments,2026-06-02T10:03:00+00:00,credit_card
8001745,5001745,sale,success,2026-06-02T02:54:00+00:00,626.36,USD,shopify_payments,2026-06-02T02:54:00+00:00,credit_card
8001746,5001746,sale,success,2026-06-02T02:42:00+00:00,605.87,USD,shopify_payments,2026-06-02T02:42:00+00:00,credit_card
8001747,5001747,sale,success,2026-06-03T08:52:00+00:00,129.02,USD,paypal,2026-06-03T08:52:00+00:00,paypal
8001748,5001748,sale,success,2026-06-03T04:58:00+00:00,583.58,USD,shopify_payments,2026-06-03T04:58:00+00:00,credit_card
8001749,5001749,sale,success,2026-06-03T09:03:00+00:00,135.53,USD,shopify_payments,2026-06-03T09:03:00+00:00,credit_card
8001750,5001750,sale,success,2026-06-03T18:52:00+00:00,404.04,USD,shopify_payments,2026-06-03T18:52:00+00:00,credit_card
8001751,5001751,sale,success,2026-06-03T07:03:00+00:00,43.74,USD,paypal,2026-06-03T07:03:00+00:00,paypal
8001752,5001752,sale,success,2026-06-03T18:10:00+00:00,244.35,USD,shopify_payments,2026-06-03T18:10:00+00:00,credit_card
8001753,5001753,sale,success,2026-06-03T17:58:00+00:00,61.66,USD,shopify_payments,2026-06-03T17:58:00+00:00,credit_card
8001754,5001754,sale,success,2026-06-03T07:32:00+00:00,113.4,USD,shopify_payments,2026-06-03T07:32:00+00:00,credit_card
8001755,5001755,sale,success,2026-06-04T08:47:00+00:00,153.59,USD,shopify_payments,2026-06-04T08:47:00+00:00,credit_card
8001756,5001756,sale,success,2026-06-04T21:56:00+00:00,211.34,USD,shopify_payments,2026-06-04T21:56:00+00:00,credit_card
8001757,5001757,sale,success,2026-06-04T02:34:00+00:00,216.08,USD,paypal,2026-06-04T02:34:00+00:00,paypal
8001758,5001758,sale,success,2026-06-04T10:30:00+00:00,209.5,USD,shopify_payments,2026-06-04T10:30:00+00:00,credit_card
8001759,5001759,sale,success,2026-06-04T18:00:00+00:00,25.29,USD,shopify_payments,2026-06-04T18:00:00+00:00,credit_card
8001760,5001760,sale,success,2026-06-04T10:17:00+00:00,67.7,USD,paypal,2026-06-04T10:17:00+00:00,paypal
8001761,5001761,sale,success,2026-06-04T15:57:00+00:00,430.93,USD,shopify_payments,2026-06-04T15:57:00+00:00,credit_card
8001762,5001762,sale,success,2026-06-04T08:37:00+00:00,19.32,USD,stripe,2026-06-04T08:37:00+00:00,credit_card
8001763,5001763,sale,success,2026-06-04T16:39:00+00:00,66.69,USD,shopify_payments,2026-06-04T16:39:00+00:00,credit_card
8001764,5001764,sale,success,2026-06-04T01:47:00+00:00,279.52,USD,shopify_payments,2026-06-04T01:47:00+00:00,credit_card
8001765,5001765,sale,success,2026-06-04T06:52:00+00:00,197.84,USD,shopify_payments,2026-06-04T06:52:00+00:00,credit_card
8001766,5001766,sale,success,2026-06-04T08:46:00+00:00,202.55,USD,paypal,2026-06-04T08:46:00+00:00,paypal
8001767,5001767,sale,success,2026-06-04T03:12:00+00:00,463.34,USD,shopify_payments,2026-06-04T03:12:00+00:00,credit_card
8001768,5001768,sale,success,2026-06-05T23:29:00+00:00,235.81,USD,shopify_payments,2026-06-05T23:29:00+00:00,credit_card
8001769,5001769,sale,success,2026-06-05T10:00:00+00:00,123.59,USD,shopify_payments,2026-06-05T10:00:00+00:00,credit_card
8001770,5001770,sale,success,2026-06-05T13:39:00+00:00,277.69,USD,paypal,2026-06-05T13:39:00+00:00,paypal
8001771,5001771,sale,success,2026-06-05T06:29:00+00:00,678.85,USD,paypal,2026-06-05T06:29:00+00:00,paypal
8001772,5001772,sale,success,2026-06-05T20:44:00+00:00,235.41,USD,stripe,2026-06-05T20:44:00+00:00,credit_card
8001773,5001773,sale,success,2026-06-05T19:55:00+00:00,104.1,USD,paypal,2026-06-05T19:55:00+00:00,paypal
8001774,5001774,sale,success,2026-06-05T16:23:00+00:00,310.6,USD,shopify_payments,2026-06-05T16:23:00+00:00,credit_card
8001775,5001775,sale,success,2026-06-05T14:30:00+00:00,141.99,USD,shopify_payments,2026-06-05T14:30:00+00:00,credit_card
8001776,5001776,sale,success,2026-06-05T05:47:00+00:00,169.11,USD,shopify_payments,2026-06-05T05:47:00+00:00,credit_card
8001777,5001777,sale,success,2026-06-05T05:22:00+00:00,1064.23,USD,shopify_payments,2026-06-05T05:22:00+00:00,credit_card
8001778,5001778,sale,success,2026-06-05T07:07:00+00:00,546.07,USD,shopify_payments,2026-06-05T07:07:00+00:00,credit_card
8001779,5001779,sale,success,2026-06-05T18:05:00+00:00,517.86,USD,shopify_payments,2026-06-05T18:05:00+00:00,credit_card
8001780,5001780,sale,success,2026-06-05T13:54:00+00:00,279.95,USD,shopify_payments,2026-06-05T13:54:00+00:00,credit_card
8001781,5001781,sale,success,2026-06-05T22:42:00+00:00,64.98,USD,shopify_payments,2026-06-05T22:42:00+00:00,credit_card
8001782,5001782,sale,success,2026-06-06T17:19:00+00:00,147.42,USD,shopify_payments,2026-06-06T17:19:00+00:00,credit_card
8001783,5001783,sale,success,2026-06-06T17:22:00+00:00,323.65,USD,shopify_payments,2026-06-06T17:22:00+00:00,credit_card
8001784,5001784,sale,success,2026-06-06T22:45:00+00:00,241.08,USD,shopify_payments,2026-06-06T22:45:00+00:00,credit_card
8001785,5001785,sale,success,2026-06-06T04:39:00+00:00,171.67,USD,shopify_payments,2026-06-06T04:39:00+00:00,credit_card
8001786,5001786,sale,success,2026-06-06T14:32:00+00:00,696.72,USD,shopify_payments,2026-06-06T14:32:00+00:00,credit_card
8001787,5001787,sale,success,2026-06-06T00:34:00+00:00,310.02,USD,shopify_payments,2026-06-06T00:34:00+00:00,credit_card
8001788,5001788,sale,success,2026-06-06T01:27:00+00:00,373.59,USD,shopify_payments,2026-06-06T01:27:00+00:00,credit_card
8001789,5001789,sale,success,2026-06-06T09:08:00+00:00,159.42,USD,shopify_payments,2026-06-06T09:08:00+00:00,credit_card
8001790,5001790,sale,success,2026-06-06T05:25:00+00:00,682.75,USD,paypal,2026-06-06T05:25:00+00:00,paypal
8001791,5001791,sale,success,2026-06-06T12:41:00+00:00,123.41,USD,shopify_payments,2026-06-06T12:41:00+00:00,credit_card
8001792,5001792,sale,success,2026-06-06T23:51:00+00:00,1309.44,USD,paypal,2026-06-06T23:51:00+00:00,paypal
8001793,5001793,sale,success,2026-06-06T00:47:00+00:00,619.34,USD,paypal,2026-06-06T00:47:00+00:00,paypal
8001794,5001794,sale,success,2026-06-06T22:34:00+00:00,761.69,USD,stripe,2026-06-06T22:34:00+00:00,credit_card
8001795,5001795,sale,success,2026-06-07T20:48:00+00:00,559.83,USD,shopify_payments,2026-06-07T20:48:00+00:00,credit_card
8001796,5001796,sale,success,2026-06-07T23:07:00+00:00,127.43,USD,shopify_payments,2026-06-07T23:07:00+00:00,credit_card
8001797,5001797,sale,success,2026-06-07T09:41:00+00:00,177.69,USD,shopify_payments,2026-06-07T09:41:00+00:00,credit_card
8001798,5001798,sale,success,2026-06-07T03:29:00+00:00,209.53,USD,shopify_payments,2026-06-07T03:29:00+00:00,credit_card
8001799,5001799,sale,success,2026-06-07T05:34:00+00:00,57.66,USD,shopify_payments,2026-06-07T05:34:00+00:00,credit_card
8001800,5001800,sale,success,2026-06-07T09:08:00+00:00,161.8,USD,shopify_payments,2026-06-07T09:08:00+00:00,credit_card
8001801,5001801,sale,success,2026-06-07T05:59:00+00:00,96.87,USD,shopify_payments,2026-06-07T05:59:00+00:00,credit_card
8001802,5001802,sale,success,2026-06-07T03:20:00+00:00,583.84,USD,shopify_payments,2026-06-07T03:20:00+00:00,credit_card
8001803,5001803,sale,success,2026-06-07T23:42:00+00:00,495.63,USD,paypal,2026-06-07T23:42:00+00:00,paypal
8001804,5001804,sale,success,2026-06-07T04:26:00+00:00,467.95,USD,paypal,2026-06-07T04:26:00+00:00,paypal
8001805,5001805,sale,success,2026-06-07T22:10:00+00:00,442.93,USD,paypal,2026-06-07T22:10:00+00:00,paypal
8001806,5001806,sale,success,2026-06-07T15:46:00+00:00,417.25,USD,shopify_payments,2026-06-07T15:46:00+00:00,credit_card
8001807,5001807,sale,success,2026-06-07T13:02:00+00:00,56.03,USD,stripe,2026-06-07T13:02:00+00:00,credit_card
8001808,5001808,sale,success,2026-06-07T02:22:00+00:00,123.22,USD,shopify_payments,2026-06-07T02:22:00+00:00,credit_card
8001809,5001809,sale,failure,2026-06-07T09:31:00+00:00,485.07,USD,shopify_payments,2026-06-07T09:31:00+00:00,credit_card
8001810,5001810,sale,success,2026-06-07T15:19:00+00:00,185.82,USD,shopify_payments,2026-06-07T15:19:00+00:00,credit_card
8001811,5001811,sale,success,2026-06-07T08:35:00+00:00,239.27,USD,shopify_payments,2026-06-07T08:35:00+00:00,credit_card
8001812,5001812,sale,success,2026-06-08T08:09:00+00:00,67.66,USD,shopify_payments,2026-06-08T08:09:00+00:00,credit_card
8001813,5001813,sale,success,2026-06-08T05:06:00+00:00,494.13,USD,shopify_payments,2026-06-08T05:06:00+00:00,credit_card
8001814,5001814,sale,success,2026-06-08T00:29:00+00:00,326.46,USD,shopify_payments,2026-06-08T00:29:00+00:00,credit_card
8001815,5001815,sale,success,2026-06-08T07:57:00+00:00,195.02,USD,shopify_payments,2026-06-08T07:57:00+00:00,credit_card
8001816,5001816,sale,success,2026-06-08T10:42:00+00:00,733.48,USD,shopify_payments,2026-06-08T10:42:00+00:00,credit_card
8001817,5001817,sale,success,2026-06-08T21:02:00+00:00,235.52,USD,stripe,2026-06-08T21:02:00+00:00,credit_card
8001818,5001818,sale,success,2026-06-08T09:48:00+00:00,453.83,USD,paypal,2026-06-08T09:48:00+00:00,paypal
8001819,5001819,sale,success,2026-06-08T18:26:00+00:00,503.03,USD,shopify_payments,2026-06-08T18:26:00+00:00,credit_card
8001820,5001820,sale,success,2026-06-08T11:00:00+00:00,1185.12,USD,shopify_payments,2026-06-08T11:00:00+00:00,credit_card
8001821,5001821,sale,success,2026-06-08T21:36:00+00:00,208.36,USD,shopify_payments,2026-06-08T21:36:00+00:00,credit_card
8001822,5001822,sale,success,2026-06-08T07:53:00+00:00,507.7,USD,shopify_payments,2026-06-08T07:53:00+00:00,credit_card
